GOBP_ALDEHYDE_BIOSYNTHETIC_PROCESS	M23776	ncbigene1181;ncbigene1584;ncbigene1585;ncbigene1601;ncbigene27122;ncbigene54361;ncbigene55163;ncbigene55818;ncbigene5978;ncbigene650;ncbigene653;ncbigene654;ncbigene7086;ncbigene7167;ncbigene8566;ncbigene8912
PID_RETINOIC_ACID_PATHWAY	M207	ncbigene8841;ncbigene5582;ncbigene983;ncbigene5947;ncbigene5914;ncbigene5915;ncbigene7421;ncbigene5916;ncbigene5578;ncbigene5566;ncbigene6256;ncbigene5595;ncbigene5594;ncbigene6257;ncbigene207;ncbigene5599;ncbigene6258;ncbigene8204;ncbigene1022;ncbigene902;ncbigene4331;ncbigene2033;ncbigene3065;ncbigene10499;ncbigene8648;ncbigene1432;ncbigene1387;ncbigene8850;ncbigene9612;ncbigene8202
HALLMARK_TGF_BETA_SIGNALING	M5896	ncbigene90;ncbigene324;ncbigene51742;ncbigene8412;ncbigene650;ncbigene657;ncbigene659;ncbigene999;ncbigene1025;ncbigene1028;ncbigene1499;ncbigene2022;ncbigene2280;ncbigene2339;ncbigene5045;ncbigene3065;ncbigene28996;ncbigene3397;ncbigene3398;ncbigene3399;ncbigene3460;ncbigene3726;ncbigene7071;ncbigene7044;ncbigene4053;ncbigene6885;ncbigene9612;ncbigene9241;ncbigene56937;ncbigene5494;ncbigene5499;ncbigene23645;ncbigene11031;ncbigene387;ncbigene5054;ncbigene6497;ncbigene6498;ncbigene6574;ncbigene4086;ncbigene4088;ncbigene4091;ncbigene4092;ncbigene57154;ncbigene64750;ncbigene6711;ncbigene7040;ncbigene7046;ncbigene7050;ncbigene7057;ncbigene7082;ncbigene51592;ncbigene7323;ncbigene25937;ncbigene331
GOBP_ACUTE_PHASE_RESPONSE	M16862	ncbigene1051;ncbigene12;ncbigene1268;ncbigene130120;ncbigene1401;ncbigene1910;ncbigene197;ncbigene2;ncbigene2056;ncbigene2147;ncbigene2157;ncbigene2335;ncbigene23780;ncbigene259249;ncbigene3240;ncbigene325;ncbigene3552;ncbigene3553;ncbigene3569;ncbigene3570;ncbigene3630;ncbigene3700;ncbigene3929;ncbigene4153;ncbigene445;ncbigene5004;ncbigene5005;ncbigene50616;ncbigene5068;ncbigene5265;ncbigene5345;ncbigene5359;ncbigene54658;ncbigene5733;ncbigene5743;ncbigene57817;ncbigene59307;ncbigene6288;ncbigene6289;ncbigene6291;ncbigene7036;ncbigene7037;ncbigene7124;ncbigene7442;ncbigene8600;ncbigene8792;ncbigene9332;ncbigene9536
KEGG_NON_SMALL_CELL_LUNG_CANCER	M19818	ncbigene10000;ncbigene1019;ncbigene1021;ncbigene1029;ncbigene11186;ncbigene1869;ncbigene1870;ncbigene1871;ncbigene1950;ncbigene1956;ncbigene2064;ncbigene207;ncbigene208;ncbigene2272;ncbigene2309;ncbigene23533;ncbigene2885;ncbigene3265;ncbigene369;ncbigene3845;ncbigene4893;ncbigene5170;ncbigene5290;ncbigene5291;ncbigene5293;ncbigene5294;ncbigene5295;ncbigene5296;ncbigene5335;ncbigene5336;ncbigene5578;ncbigene5579;ncbigene5582;ncbigene5594;ncbigene5595;ncbigene5604;ncbigene5605;ncbigene572;ncbigene5894;ncbigene5915;ncbigene5925;ncbigene595;ncbigene6256;ncbigene6257;ncbigene6258;ncbigene6654;ncbigene6655;ncbigene673;ncbigene6789;ncbigene7039;ncbigene7157;ncbigene83593;ncbigene842;ncbigene8503
PID_WNT_NONCANONICAL_PATHWAY	M23	ncbigene1855;ncbigene1856;ncbigene6885;ncbigene8323;ncbigene8324;ncbigene7525;ncbigene2316;ncbigene409;ncbigene5468;ncbigene7474;ncbigene5599;ncbigene5601;ncbigene1452;ncbigene5602;ncbigene998;ncbigene387;ncbigene5879;ncbigene4920;ncbigene5590;ncbigene6093;ncbigene7855;ncbigene4773;ncbigene2535;ncbigene9869;ncbigene10454;ncbigene1857;ncbigene115908;ncbigene23118;ncbigene55636;ncbigene51701;ncbigene815;ncbigene23002
BIOCARTA_CTBP1_PATHWAY	M22019	ncbigene4842;ncbigene4842;ncbigene4842;ncbigene4842;ncbigene4842;ncbigene7341;ncbigene7341;ncbigene1487;ncbigene6935;ncbigene10055;ncbigene10055;ncbigene6935;ncbigene6935;ncbigene6935;ncbigene6935;ncbigene4842;ncbigene4842;ncbigene4842;ncbigene1487;ncbigene7329;ncbigene7341;ncbigene999;ncbigene10054;ncbigene10055;ncbigene6935;ncbigene7329;ncbigene7329;ncbigene7329
KEGG_LONG_TERM_DEPRESSION	M8232	ncbigene100137049;ncbigene10672;ncbigene10842;ncbigene123745;ncbigene1392;ncbigene1394;ncbigene23236;ncbigene26279;ncbigene2767;ncbigene2768;ncbigene2770;ncbigene2771;ncbigene2773;ncbigene2775;ncbigene2776;ncbigene2778;ncbigene2781;ncbigene2890;ncbigene2891;ncbigene2892;ncbigene2895;ncbigene2911;ncbigene2915;ncbigene2977;ncbigene2982;ncbigene2983;ncbigene30814;ncbigene3265;ncbigene3479;ncbigene3480;ncbigene369;ncbigene3708;ncbigene3709;ncbigene3710;ncbigene3845;ncbigene391013;ncbigene4067;ncbigene4842;ncbigene4893;ncbigene50487;ncbigene5319;ncbigene5320;ncbigene5321;ncbigene5322;ncbigene5330;ncbigene5331;ncbigene5332;ncbigene5515;ncbigene5516;ncbigene5518;ncbigene5519;ncbigene5578;ncbigene5579;ncbigene5582;ncbigene5592;ncbigene5593;ncbigene5594;ncbigene5595;ncbigene5604;ncbigene5605;ncbigene5894;ncbigene6261;ncbigene64600;ncbigene673;ncbigene773;ncbigene81579;ncbigene8398;ncbigene8399;ncbigene84647;ncbigene8681
PID_IL2_1PATHWAY	M122	ncbigene8835;ncbigene9021;ncbigene8651;ncbigene9046;ncbigene10254;ncbigene2353;ncbigene4609;ncbigene4893;ncbigene3265;ncbigene3845;ncbigene3458;ncbigene3559;ncbigene5894;ncbigene3725;ncbigene5579;ncbigene3932;ncbigene2534;ncbigene596;ncbigene3560;ncbigene5921;ncbigene3716;ncbigene1017;ncbigene5595;ncbigene5295;ncbigene5594;ncbigene6464;ncbigene3561;ncbigene3667;ncbigene5605;ncbigene6774;ncbigene6772;ncbigene6776;ncbigene5290;ncbigene6850;ncbigene5599;ncbigene5601;ncbigene9261;ncbigene6777;ncbigene3718;ncbigene3558;ncbigene387;ncbigene2885;ncbigene5581;ncbigene5604;ncbigene5781;ncbigene6654;ncbigene2185;ncbigene5528;ncbigene5600;ncbigene1432;ncbigene8027;ncbigene1154;ncbigene22806;ncbigene9846;ncbigene8660
BIOCARTA_VOBESITY_PATHWAY	M22017	ncbigene2908;ncbigene4023;ncbigene7124;ncbigene2908;ncbigene2908;ncbigene2908;ncbigene2908;ncbigene2908;ncbigene2908;ncbigene9370;ncbigene56729;ncbigene2908;ncbigene2908;ncbigene2908;ncbigene2908;ncbigene2908;ncbigene2908;ncbigene2908;ncbigene2908;ncbigene3290;ncbigene6256;ncbigene9370;ncbigene5468;ncbigene3290;ncbigene5468;ncbigene56729;ncbigene5468;ncbigene5468;ncbigene3290
