BIOCARTA_TCRA_PATHWAY	M10765	ncbigene917;ncbigene920;ncbigene915;ncbigene916;ncbigene919;ncbigene915;ncbigene3932;ncbigene7535;ncbigene920;ncbigene920;ncbigene920;ncbigene920;ncbigene3123;ncbigene5788;ncbigene2534;ncbigene3123;ncbigene3127;ncbigene5788;ncbigene3932;ncbigene3122;ncbigene5788;ncbigene2534;ncbigene2534;ncbigene919;ncbigene7535
BIOCARTA_CSK_PATHWAY	M6327	ncbigene917;ncbigene920;ncbigene915;ncbigene916;ncbigene919;ncbigene915;ncbigene3932;ncbigene7535;ncbigene1387;ncbigene1445;ncbigene5575;ncbigene5575;ncbigene5575;ncbigene5575;ncbigene5575;ncbigene920;ncbigene920;ncbigene920;ncbigene920;ncbigene5567;ncbigene5567;ncbigene5567;ncbigene5567;ncbigene5567;ncbigene5567;ncbigene3123;ncbigene5788;ncbigene3123;ncbigene3127;ncbigene5567;ncbigene5568;ncbigene5573;ncbigene5575;ncbigene5577;ncbigene5788;ncbigene5576;ncbigene1387;ncbigene1445;ncbigene3932;ncbigene3122;ncbigene107;ncbigene5788;ncbigene5567;ncbigene919;ncbigene7535;ncbigene5567;ncbigene5573;ncbigene5573
BIOCARTA_IL7_PATHWAY	M1296	ncbigene5295;ncbigene5290;ncbigene3718;ncbigene596;ncbigene596;ncbigene3574;ncbigene3932;ncbigene1387;ncbigene3574;ncbigene3574;ncbigene3574;ncbigene5295;ncbigene2033;ncbigene2534;ncbigene3575;ncbigene3716;ncbigene5294;ncbigene6776;ncbigene2185;ncbigene1387;ncbigene9111;ncbigene3932;ncbigene5290;ncbigene6777;ncbigene2534;ncbigene2534;ncbigene2185;ncbigene2185;ncbigene2185;ncbigene5295;ncbigene5295;ncbigene5295
BIOCARTA_RACCYCD_PATHWAY	M14512	ncbigene1017;ncbigene5295;ncbigene5290;ncbigene1019;ncbigene5925;ncbigene1026;ncbigene207;ncbigene207;ncbigene5595;ncbigene8517;ncbigene8517;ncbigene5595;ncbigene5058;ncbigene3265;ncbigene5970;ncbigene8517;ncbigene1021;ncbigene4790;ncbigene3551;ncbigene1026;ncbigene1026;ncbigene898;ncbigene5295;ncbigene3551;ncbigene5970;ncbigene5970;ncbigene1021;ncbigene1147;ncbigene3551;ncbigene387;ncbigene1017;ncbigene5058;ncbigene5594;ncbigene5595;ncbigene5894;ncbigene8517;ncbigene4790;ncbigene1027;ncbigene207;ncbigene1869;ncbigene3265;ncbigene5290;ncbigene5879;ncbigene7027;ncbigene5879;ncbigene4792;ncbigene5970;ncbigene1017;ncbigene595;ncbigene1026;ncbigene5594;ncbigene3265;ncbigene5295;ncbigene5295;ncbigene5295
BIOCARTA_CARM_ER_PATHWAY	M2499	ncbigene2099;ncbigene190;ncbigene10014;ncbigene10011;ncbigene9612;ncbigene1387;ncbigene2099;ncbigene2099;ncbigene2099;ncbigene4208;ncbigene11331;ncbigene6908;ncbigene23426;ncbigene4208;ncbigene4208;ncbigene4208;ncbigene4208;ncbigene9612;ncbigene10011;ncbigene11331;ncbigene2033;ncbigene3066;ncbigene4208;ncbigene6908;ncbigene8204;ncbigene8841;ncbigene1387;ncbigene5469;ncbigene3065;ncbigene10014;ncbigene9759;ncbigene10013;ncbigene9612;ncbigene672;ncbigene672;ncbigene672;ncbigene672;ncbigene672;ncbigene10891;ncbigene27043;ncbigene23013;ncbigene2957;ncbigene126961;ncbigene23426;ncbigene595;ncbigene10498;ncbigene2957
BIOCARTA_SET_PATHWAY	M3075	ncbigene6418;ncbigene1387;ncbigene5551;ncbigene6418;ncbigene3148;ncbigene3148;ncbigene328;ncbigene6418;ncbigene6418;ncbigene328;ncbigene3148;ncbigene6418;ncbigene3002;ncbigene1387;ncbigene1676;ncbigene1677;ncbigene5551;ncbigene3001;ncbigene8125;ncbigene328;ncbigene328;ncbigene1676
BIOCARTA_G2_PATHWAY	M8560	ncbigene7157;ncbigene4193;ncbigene472;ncbigene1026;ncbigene7157;ncbigene11200;ncbigene6195;ncbigene5591;ncbigene1111;ncbigene1111;ncbigene7157;ncbigene7157;ncbigene7157;ncbigene7157;ncbigene7157;ncbigene7157;ncbigene7157;ncbigene7465;ncbigene983;ncbigene983;ncbigene545;ncbigene1647;ncbigene1647;ncbigene1026;ncbigene1026;ncbigene1111;ncbigene11200;ncbigene1111;ncbigene2033;ncbigene983;ncbigene993;ncbigene995;ncbigene1032;ncbigene1647;ncbigene4193;ncbigene6195;ncbigene7465;ncbigene7533;ncbigene994;ncbigene997;ncbigene4661;ncbigene5347;ncbigene10971;ncbigene5591;ncbigene11200;ncbigene672;ncbigene672;ncbigene672;ncbigene672;ncbigene672;ncbigene994;ncbigene994;ncbigene995;ncbigene891;ncbigene983;ncbigene1026;ncbigene1032;ncbigene11200;ncbigene993
BIOCARTA_MALATEX_PATHWAY	M22038	ncbigene5160;ncbigene5091;ncbigene5091;ncbigene47;ncbigene8402;ncbigene8402;ncbigene5160;ncbigene5160;ncbigene5160;ncbigene4190;ncbigene4190;ncbigene6576;ncbigene4199;ncbigene8402;ncbigene1431;ncbigene4190;ncbigene6576;ncbigene5091;ncbigene47
BIOCARTA_GPCR_PATHWAY	M9664	ncbigene5578;ncbigene4772;ncbigene801;ncbigene5530;ncbigene5595;ncbigene5595;ncbigene2002;ncbigene3265;ncbigene5530;ncbigene5530;ncbigene4773;ncbigene4776;ncbigene5532;ncbigene5532;ncbigene5575;ncbigene5575;ncbigene5575;ncbigene5575;ncbigene5575;ncbigene4776;ncbigene4776;ncbigene4776;ncbigene5567;ncbigene5567;ncbigene5567;ncbigene5567;ncbigene5567;ncbigene5567;ncbigene5533;ncbigene5533;ncbigene2002;ncbigene4773;ncbigene4773;ncbigene4773;ncbigene4773;ncbigene4773;ncbigene805;ncbigene2776;ncbigene3725;ncbigene5335;ncbigene5567;ncbigene5568;ncbigene5573;ncbigene5575;ncbigene5577;ncbigene5578;ncbigene5579;ncbigene5595;ncbigene5604;ncbigene5894;ncbigene5576;ncbigene1385;ncbigene4776;ncbigene4775;ncbigene6197;ncbigene808;ncbigene2002;ncbigene2353;ncbigene3265;ncbigene5533;ncbigene4772;ncbigene801;ncbigene4773;ncbigene107;ncbigene5532;ncbigene1385;ncbigene4772;ncbigene4772;ncbigene4772;ncbigene4772;ncbigene4773;ncbigene4775;ncbigene4775;ncbigene3265;ncbigene5335;ncbigene5567;ncbigene5567;ncbigene5573;ncbigene5573;ncbigene5579
BIOCARTA_MAPK_PATHWAY	M13863	ncbigene4293;ncbigene1326;ncbigene6667;ncbigene7867;ncbigene6667;ncbigene7040;ncbigene6195;ncbigene6196;ncbigene8986;ncbigene5595;ncbigene11184;ncbigene5595;ncbigene2002;ncbigene5058;ncbigene6464;ncbigene6464;ncbigene3265;ncbigene7046;ncbigene5601;ncbigene8569;ncbigene7042;ncbigene1616;ncbigene1616;ncbigene5970;ncbigene4790;ncbigene3551;ncbigene7786;ncbigene6464;ncbigene5607;ncbigene9175;ncbigene9175;ncbigene9448;ncbigene9448;ncbigene3551;ncbigene7867;ncbigene7867;ncbigene5970;ncbigene5970;ncbigene1326;ncbigene6667;ncbigene1616;ncbigene1386;ncbigene1386;ncbigene1386;ncbigene1386;ncbigene1386;ncbigene2002;ncbigene8491;ncbigene4149;ncbigene4149;ncbigene1147;ncbigene1432;ncbigene1616;ncbigene3551;ncbigene1386;ncbigene2885;ncbigene3725;ncbigene4149;ncbigene4215;ncbigene4296;ncbigene4294;ncbigene4609;ncbigene5058;ncbigene5062;ncbigene5594;ncbigene5595;ncbigene5596;ncbigene5597;ncbigene5598;ncbigene5599;ncbigene5600;ncbigene5601;ncbigene5602;ncbigene5603;ncbigene5604;ncbigene5606;ncbigene5607;ncbigene5608;ncbigene5894;ncbigene6195;ncbigene6300;ncbigene6416;ncbigene6464;ncbigene6667;ncbigene6198;ncbigene6885;ncbigene7042;ncbigene7043;ncbigene8491;ncbigene8550;ncbigene8569;ncbigene8717;ncbigene8737;ncbigene8986;ncbigene6199;ncbigene9020;ncbigene4790;ncbigene1050;ncbigene1385;ncbigene5871;ncbigene6197;ncbigene7046;ncbigene7867;ncbigene9064;ncbigene9175;ncbigene9252;ncbigene9261;ncbigene9448;ncbigene1326;ncbigene2002;ncbigene2353;ncbigene3265;ncbigene4214;ncbigene4216;ncbigene4217;ncbigene7786;ncbigene11183;ncbigene10746;ncbigene4216;ncbigene5879;ncbigene11184;ncbigene6772;ncbigene9693;ncbigene2872;ncbigene5879;ncbigene4792;ncbigene6196;ncbigene7186;ncbigene5970;ncbigene5605;ncbigene9261;ncbigene4293;ncbigene1385;ncbigene6667;ncbigene5594;ncbigene5602;ncbigene5602;ncbigene5602;ncbigene1432;ncbigene1432;ncbigene1432;ncbigene5598;ncbigene5598;ncbigene5598;ncbigene5599;ncbigene5599;ncbigene5601;ncbigene5601;ncbigene5601;ncbigene8550;ncbigene6772;ncbigene5606;ncbigene4149;ncbigene4149;ncbigene4149;ncbigene5607;ncbigene5609;ncbigene6885;ncbigene6885;ncbigene6885;ncbigene9448;ncbigene9448;ncbigene3265;ncbigene9252;ncbigene6464;ncbigene4149;ncbigene11183;ncbigene8569;ncbigene2872;ncbigene4215;ncbigene2885;ncbigene9175
